Zip,Total,white_1,black_1,white_2,black_2
8600000US81332,174,166,0,4,0
8600000US81411,52,52,0,0,0
8600000US81416,14273,10534,151,2751,27
8600000US81419,3852,3490,0,252,0
8600000US81423,1751,1584,0,154,0
8600000US81601,15666,11115,23,3293,0
8600000US81126,194,22,0,167,0
8600000US81132,2994,1792,37,892,0
8600000US81143,774,752,0,13,0
8600000US81147,12288,9478,202,854,35
8600000US81211,8076,6881,355,521,0
8600000US81008,10856,5633,234,2794,256
8600000US81024,190,181,0,0,0
8600000US81025,722,469,6,199,0
8600000US81027,187,167,0,16,0
8600000US81033,251,112,0,81,0
8600000US81044,228,184,0,31,0
8600000US81049,275,242,0,27,0
8600000US81058,1051,579,16,436,0
8600000US81073,1839,1617,35,131,0
8600000US81084,76,61,0,4,0
8600000US81090,1025,796,0,164,0
8600000US81123,937,474,0,370,0
8600000US81524,1817,1417,0,233,0
8600000US81640,101,82,0,13,0
8600000US81643,561,561,0,0,0
8600000US81005,32062,15522,351,10409,115
8600000US81023,1192,1159,0,10,0
8600000US81004,26033,11614,736,7378,151
8600000US81141,1444,710,11,593,0
8600000US81041,860,247,0,578,0
8600000US81087,123,107,0,16,0
8600000US81125,3630,1044,0,2178,0
8600000US81212,30743,24597,1125,3545,16
8600000US83122,963,887,0,60,0
8600000US83127,3597,3502,0,40,0
8600000US83128,940,879,3,12,0
8600000US83218,327,278,0,7,0
8600000US83235,91,91,0,0,0
8600000US83246,996,942,0,0,0
8600000US83263,9354,8546,32,443,0
8600000US83281,114,114,0,0,0
8600000US83285,120,107,2,0,0
8600000US83286,1390,1323,0,54,0
8600000US83323,1611,1260,0,289,0
8600000US83328,5748,4993,0,561,0
8600000US83349,1258,957,0,210,0
8600000US83354,25,25,0,0,0
8600000US83423,1003,393,5,447,0
8600000US83401,43012,34706,210,2513,34
8600000US83402,24756,19334,183,2323,0
8600000US83420,2295,1909,0,232,0
8600000US83431,786,701,0,38,0
8600000US83465,163,135,0,3,0
8600000US83523,755,693,0,13,0
8600000US83555,526,471,2,7,0
8600000US83628,4318,2530,0,971,0
8600000US83637,173,170,0,3,0
8600000US83657,324,309,0,0,0
8600000US83672,8287,6248,17,755,0
8600000US83805,8075,7244,24,256,0
8600000US83202,22963,17304,51,1557,8
8600000US83204,18435,15985,28,1032,0
8600000US83214,658,619,0,2,0
8600000US83223,98,97,0,0,0
8600000US83261,640,584,0,25,0
8600000US83271,460,438,0,20,0
8600000US83014,3351,3194,74,30,0
8600000US83101,3123,2820,3,167,0
8600000US83115,1463,1463,0,0,0
8600000US83121,0,0,0,0,0
8600000US83126,358,328,0,0,0
8600000US83210,3533,1475,0,715,0
8600000US83212,110,108,0,0,0
8600000US83227,119,77,3,39,0
8600000US83251,1320,1158,1,24,0
8600000US83253,75,44,0,0,0
8600000US83276,3827,3532,0,122,0
8600000US83302,205,157,0,47,0
8600000US83312,154,154,0,0,0
8600000US83314,975,719,0,231,0
8600000US83324,743,570,0,164,0
8600000US83327,767,757,0,8,0
8600000US83340,4826,4016,53,558,0
8600000US83301,56870,44653,577,7121,0
8600000US83336,5562,3215,17,1939,0
8600000US83346,2032,1409,25,442,0
8600000US83421,336,336,0,0,0
8600000US83448,2648,2091,9,456,0
8600000US83422,3213,2639,0,182,0
8600000US83428,394,363,0,22,0
8600000US83434,1490,1344,0,72,0
8600000US83464,444,409,0,27,0
8600000US84542,1522,1189,7,208,6
8600000US84750,785,780,1,2,0
8600000US84035,394,394,0,0,0
8600000US84305,788,758,0,23,0
8600000US84341,23426,18529,177,1774,0
8600000US84535,3170,2577,18,308,10
8600000US84724,1208,995,0,27,0
8600000US84005,29803,25272,144,2444,32
8600000US84045,26738,23748,241,1168,15
8600000US84081,47752,35102,515,3983,0
8600000US84096,48061,40267,576,4095,87
8600000US84144,388,342,0,0,0
8600000US84308,231,177,0,45,0
8600000US84515,0,0,0,0,0
8600000US84665,524,471,22,2,0
8600000US84721,23086,18936,97,1527,0
8600000US84742,213,189,0,5,0
8600000US84746,933,870,0,49,0
8600000US84756,349,349,0,0,0
8600000US84763,319,313,0,6,0
8600000US84767,540,458,12,38,0
8600000US84784,2916,2907,0,9,0
8600000US84626,197,121,0,0,0
8600000US84664,9350,8412,38,541,0
8600000US84749,287,285,0,0,0
8600000US84037,38058,35804,103,751,12
8600000US87002,21691,7168,88,10961,62
8600000US87012,255,0,0,155,0
8600000US87008,2550,1984,7,221,0
8600000US87020,11172,3592,149,3666,55
8600000US87031,44451,13737,568,22023,73
8600000US87034,2034,15,0,4,0
8600000US87053,1331,39,0,30,0
8600000US87110,38753,19647,816,10618,51
8600000US87535,1122,459,0,296,0
8600000US87518,9,0,0,0,0
8600000US87522,2637,270,0,991,0
8600000US87524,92,0,0,92,0
8600000US87537,2510,329,6,1810,0
8600000US87540,963,739,0,109,0
8600000US87001,3745,320,0,485,0
8600000US87011,47,43,0,2,0
8600000US87018,606,0,0,14,0
8600000US87023,623,158,37,383,0
8600000US87027,309,58,13,103,0
8600000US87044,288,88,0,107,0
8600000US87049,1336,40,26,394,0
8600000US87061,373,176,0,197,0
8600000US87102,19912,5103,553,7713,67
8600000US87106,25119,12181,926,6993,161
8600000US87113,15521,6308,226,4559,0
8600000US87124,54780,27009,1321,17126,67
8600000US87320,540,0,0,0,0
8600000US87321,2112,482,0,49,0
8600000US87510,738,174,0,96,0
8600000US87401,47483,20228,419,7084,21
8600000US87419,365,248,0,91,0
8600000US87461,1264,2,0,2,0
8600000US87519,482,83,0,399,0
8600000US83466,193,193,0,0,0
8600000US83501,34888,32032,86,995,10
8600000US83452,2260,1657,0,16,0
8600000US83522,2297,2040,6,64,0
8600000US83541,1012,892,0,6,0
8600000US83549,737,729,0,0,0
8600000US83617,15522,13541,0,351,0
8600000US83622,2257,2022,16,143,0
8600000US83631,897,835,0,6,0
8600000US83641,3400,2760,0,247,3
8600000US83651,34354,23217,78,4658,0
8600000US83655,4376,3746,0,371,0
8600000US83703,16819,13863,488,804,17
8600000US83350,12672,7931,10,4136,0
8600000US83433,4,4,0,0,0
8600000US83442,21981,19455,13,725,0
8600000US83445,7500,6377,10,674,0
8600000US83450,880,681,11,137,0
8600000US83462,659,638,0,8,0
8600000US83530,5725,5354,0,115,0
8600000US83670,488,485,0,0,0
8600000US83804,1826,1658,0,0,0
8600000US83834,193,186,0,0,0
8600000US83705,27808,22737,458,2196,10
8600000US83812,58,58,0,0,0
8600000US83813,1312,1190,0,103,0
8600000US83815,34141,30052,157,1610,79
8600000US83833,1492,1390,2,43,0
8600000US88046,655,104,0,524,11
8600000US88081,16974,2321,107,11432,25
8600000US88103,312,98,64,69,0
8600000US88203,30746,8975,792,15921,48
8600000US88311,1259,854,5,212,0
8600000US88342,91,91,0,0,0
8600000US88349,14,14,0,0,0
8600000US88355,0,0,0,0,0
8600000US88130,17696,8986,447,3985,75
8600000US88250,300,65,0,178,0
8600000US88339,518,471,0,2,0
8600000US88038,341,312,0,0,0
8600000US80137,1658,1122,120,118,9
8600000US80206,24527,20263,925,1249,9
8600000US80103,2749,2406,0,228,0
8600000US80449,778,721,0,46,0
8600000US80649,334,295,0,25,0
8600000US80827,717,588,0,0,0
8600000US80918,49232,37048,2752,3971,142
8600000US80023,21368,16481,390,1516,0
8600000US80045,889,590,14,28,5
8600000US80108,27101,23628,259,1387,7
8600000US80109,22734,18831,309,1438,39
8600000US80113,23117,19220,680,1813,30
8600000US80129,30058,25449,305,1610,43
8600000US80130,28932,22844,340,1921,0
8600000US80305,17502,14766,177,629,0
8600000US80131,295,194,0,41,12
8600000US80238,19901,15159,1062,1385,0
8600000US80247,29105,13647,6526,2934,96
8600000US80310,7291,5276,113,754,0
8600000US87528,3505,84,16,128,33
8600000US87532,18756,2605,104,9327,16
8600000US87548,1341,207,0,531,0
8600000US87549,518,61,0,215,0
8600000US87564,284,125,0,109,0
8600000US87575,775,107,0,520,0
8600000US87583,179,19,0,0,0
8600000US87731,244,106,9,23,0
8600000US87735,75,22,0,53,0
8600000US87740,7163,3051,3,3276,7
8600000US87747,1423,528,41,476,0
8600000US87750,0,0,0,0,0
8600000US82422,14,14,0,0,0
8600000US82081,98,98,0,0,0
8600000US82224,12,12,0,0,0
8600000US82331,2231,2096,0,76,0
8600000US82421,308,301,0,6,0
8600000US82223,1261,1163,0,48,0
8600000US82053,1006,922,17,43,0
8600000US82082,1696,1397,0,243,0
8600000US82243,148,148,0,0,0
8600000US82321,585,496,0,89,0
8600000US82325,985,967,0,9,0
8600000US82401,7585,6144,1,624,0
8600000US82412,523,517,0,6,0
8600000US82523,885,767,0,10,0
8600000US82601,28830,24367,583,2010,83
8600000US82639,847,684,0,20,0
8600000US82701,5486,5056,2,71,0
8600000US82721,3077,2894,0,42,0
8600000US82801,25537,23293,96,822,39
8600000US82933,435,424,0,11,0
8600000US82935,13002,10091,0,1714,0
8600000US82936,0,0,0,0,0
8600000US82834,7487,6959,45,7,0
8600000US82845,29,29,0,0,0
8600000US82901,29321,23490,336,4119,18
8600000US82941,5215,4566,0,583,0
8600000US82440,201,201,0,0,0
8600000US82423,145,123,0,6,0
8600000US82434,125,125,0,0,0
8600000US82435,12004,10757,14,504,2
8600000US82716,17823,15913,81,1253,1
8600000US82725,630,568,0,0,0
8600000US82838,248,240,4,4,0
8600000US82922,229,229,0,0,0
8600000US82942,141,141,0,0,0
8600000US82001,36154,28842,739,3073,25
8600000US82052,12,12,0,0,0
8600000US82084,7,7,0,0,0
8600000US82212,547,525,0,3,0
8600000US82213,498,450,0,34,0
8600000US82336,160,122,0,22,0
8600000US82411,584,488,0,50,0
8600000US87823,1149,319,0,403,0
8600000US82050,223,161,0,62,0
8600000US82060,613,613,0,0,0
8600000US87820,106,86,0,20,0
8600000US87831,275,251,0,16,0
8600000US80419,0,0,0,0,0
8600000US80453,237,211,0,0,0
8600000US80471,0,0,0,0,0
8600000US80475,30,30,0,0,0
8600000US80477,130,130,0,0,0
8600000US80488,205,101,0,104,0
8600000US80497,497,367,0,130,0
8600000US80511,151,151,0,0,0
8600000US80544,119,75,0,44,0
8600000US80438,502,375,9,103,0
8600000US80468,410,393,0,17,0
8600000US80549,11342,9312,67,997,0
8600000US80808,5544,4901,10,347,0
8600000US80546,324,283,0,41,0
8600000US80602,34857,25635,238,4567,74
8600000US80603,13504,8763,184,3769,20
8600000US80622,170,80,1,89,0
8600000US80746,64,64,0,0,0
8600000US80902,13208,8369,1679,1594,157
8600000US80914,443,305,37,59,0
8600000US80923,29360,20918,1495,2309,60
8600000US80924,8652,5945,346,995,30
8600000US80927,3884,2465,261,474,0
8600000US80938,112,112,0,0,0
8600000US80939,0,0,0,0,0
8600000US80951,4435,2888,675,273,127
8600000US80443,4340,3923,0,125,0
8600000US80515,1069,998,0,11,0
8600000US84330,348,316,0,2,0
8600000US84340,3755,3529,4,97,0
8600000US84403,37828,27652,588,5708,26
8600000US84518,827,787,0,36,0
8600000US84520,1073,856,0,191,0
8600000US84623,287,223,0,0,0
8600000US84646,1847,1367,0,79,1
8600000US84649,996,916,0,13,0
8600000US84701,8860,8140,104,151,8
8600000US84752,905,843,0,61,0
8600000US84753,12,2,0,1,0
8600000US84021,3992,3632,0,146,0
8600000US84039,910,650,0,39,0
8600000US84041,51333,39502,818,4709,11
8600000US84092,29567,26284,229,880,0
8600000US84093,23495,21100,139,388,37
8600000US84101,4761,3180,156,389,0
8600000US84103,21914,18313,198,1250,20
8600000US84104,26016,8212,841,2042,84
8600000US84111,12134,8178,878,936,20
8600000US84320,2673,2261,0,175,0
8600000US84325,2358,2295,6,42,0
8600000US84327,841,820,0,5,0
8600000US84758,585,573,0,7,0
8600000US84761,3250,2954,2,109,0
8600000US84773,260,260,0,0,0
8600000US84018,119,119,0,0,0
8600000US84779,600,552,2,41,0
8600000US84782,932,780,0,58,0
8600000US84013,1048,1034,4,6,0
8600000US84113,248,140,10,4,0
8600000US87931,768,438,0,273,0
8600000US87121,78900,7771,1809,46380,495
8600000US87123,43960,18153,1462,13499,107
8600000US87310,1151,8,0,15,33
8600000US87311,4021,21,22,17,0
8600000US87347,156,86,0,0,0
8600000US87552,3963,458,43,1465,0
8600000US87553,1469,91,0,923,0
8600000US87557,6399,2054,20,3848,0
8600000US87562,256,38,0,153,0
8600000US87578,245,42,0,120,0
8600000US87723,426,163,1,101,0
8600000US87742,481,207,0,129,0
8600000US87827,110,110,0,0,0
8600000US87936,255,28,0,227,0
8600000US87412,746,308,0,120,73
8600000US87413,16955,6548,26,4649,0
8600000US87514,866,220,0,551,0
8600000US87939,128,79,0,49,0
8600000US87935,1570,1439,0,113,0
8600000US87942,1012,537,9,407,0
8600000US87043,4497,3284,0,703,0
8600000US87045,1766,43,0,0,0
8600000US87062,1365,722,0,571,0
8600000US87109,39341,19784,1238,8974,102
8600000US87317,1696,80,0,169,0
8600000US87322,172,0,0,0,0
8600000US87325,3089,77,6,15,0
8600000US87357,818,84,8,0,0
8600000US87364,973,4,0,1,0
8600000US87417,5703,1906,12,104,0
8600000US87512,63,0,0,63,0
8600000US87513,801,443,0,303,0
8600000US87515,363,0,0,96,0
8600000US87531,510,103,0,379,0
8600000US87556,2378,650,0,1654,0
8600000US87560,1220,112,0,370,0
8600000US87566,3612,252,47,306,0
8600000US87714,1162,493,15,408,0
8600000US87825,2057,605,0,335,0
8600000US87006,1324,239,0,763,0
8600000US87014,616,0,0,360,0
8600000US87026,4112,334,37,180,0
8600000US87036,1618,831,6,707,0
8600000US87037,680,3,0,3,0
8600000US87042,3577,1631,0,1441,0
8600000US87828,350,93,0,247,0
8600000US87829,683,582,0,90,0
8600000US87930,715,149,0,478,0
8600000US87940,977,177,0,800,0
8600000US87752,355,79,0,121,0
8600000US87801,9744,3495,60,4485,3
8600000US87544,18356,13241,36,2445,0
8600000US87551,297,153,0,52,0
8600000US87582,460,40,0,159,0
8600000US87565,375,130,0,156,0
8600000US87571,12132,4116,51,5061,81
8600000US87577,385,185,0,200,0
8600000US87701,19039,3307,244,7676,80
8600000US84121,40752,35361,202,1928,0
8600000US84301,729,724,0,3,0
8600000US84307,1137,1016,2,55,0
8600000US84312,4513,4051,0,258,0
8600000US84335,12885,11845,2,638,0
8600000US84404,62937,44366,403,11448,103
8600000US84405,32271,27195,344,2288,0
8600000US84525,960,689,0,271,0
8600000US84533,187,174,0,0,13
8600000US84651,25829,22547,23,2255,0
8600000US84652,809,757,3,29,0
8600000US84660,41519,35399,122,3720,0
8600000US84716,245,244,0,0,0
8600000US84719,77,73,0,0,0
8600000US84722,679,610,0,40,0
8600000US84733,155,155,0,0,0
8600000US84735,237,226,0,11,0
8600000US84739,543,491,0,2,0
8600000US84754,3841,3676,15,122,0
8600000US84757,1111,1078,0,9,0
8600000US84633,1331,1139,0,185,0
8600000US84640,95,86,0,5,0
8600000US84667,384,349,0,14,0
8600000US84712,109,109,0,0,0
8600000US84725,1699,1654,0,18,0
8600000US84729,236,227,0,6,0
8600000US84744,306,259,16,26,0
8600000US84751,1991,1645,0,186,0
8600000US84755,47,47,0,0,0
8600000US84766,344,344,0,0,0
8600000US84083,1274,307,0,155,0
8600000US84086,421,421,0,0,0
8600000US84098,19362,16970,116,1123,0
8600000US84105,22477,19195,104,1249,8
8600000US84124,22303,19185,157,988,11
8600000US84315,8928,7688,72,759,0
8600000US84057,40034,28592,354,6124,14
8600000US84063,234,134,0,46,0
8600000US84066,12191,9649,88,684,6
8600000US84071,1001,895,0,36,0
8600000US84073,289,275,0,0,0
8600000US84074,50853,42551,264,3336,0
8600000US84080,369,331,0,13,0
8600000US84084,38383,26443,544,3970,0
8600000US84106,36047,29151,623,2485,0
8600000US84302,25492,21866,59,1796,43
8600000US84734,281,194,2,44,0
8600000US84713,3521,3157,0,275,0
8600000US84718,294,224,0,0,0
8600000US84720,21533,19232,165,846,0
8600000US83842,300,259,0,41,0
8600000US83847,1599,1448,3,103,0
8600000US83861,6426,6102,2,128,0
8600000US83868,793,724,0,8,0
8600000US83809,239,239,0,0,0
8600000US83870,333,227,0,0,0
8600000US83872,563,550,0,0,0
8600000US83806,245,224,0,3,0
8600000US83811,1255,1168,0,9,0
8600000US87713,170,46,0,78,0
8600000US87715,469,22,0,111,0
8600000US87718,370,253,1,101,0
8600000US87736,151,0,0,151,0
8600000US87824,83,75,0,8,0
8600000US87313,5931,160,11,11,3
8600000US87326,1890,122,11,5,0
8600000US87328,2411,17,4,0,0
8600000US87402,9854,5877,92,2016,0
8600000US87511,2896,324,37,1600,0
8600000US87543,85,0,0,0,0
8600000US87558,439,397,0,42,0
8600000US87573,38,38,0,0,0
8600000US87579,888,80,0,709,0
8600000US87580,466,416,0,50,0
8600000US87711,655,0,0,440,0
8600000US87728,468,151,0,260,0
8600000US87732,1531,203,0,533,0
8600000US87734,212,65,0,68,0
8600000US87753,174,50,0,50,0
8600000US87933,138,0,0,138,0
8600000US87059,10294,7237,30,1982,2
8600000US87083,522,308,21,55,4
8600000US87104,13486,4143,110,6344,63
8600000US87105,59129,8431,493,34012,275
8600000US87112,42041,22945,1725,8483,140
8600000US87116,3940,2749,244,418,49
8600000US87120,62226,22920,1876,25375,466
8600000US87010,1010,802,0,176,0
8600000US87029,260,206,0,51,0
8600000US87035,7624,4394,116,2637,0
8600000US87047,4402,3577,0,668,0
8600000US87052,3118,13,4,12,0
8600000US87064,84,25,0,11,0
8600000US87070,189,51,52,55,0
8600000US87072,643,0,0,23,0
8600000US87111,58203,35790,1184,8845,77
8600000US87122,18422,12315,489,2620,0
8600000US87301,24123,4835,312,4034,31
8600000US87312,504,61,0,0,0
8600000US87316,1188,7,0,9,0
8600000US87319,1831,2,0,63,0
8600000US87323,4123,335,7,81,0
8600000US87327,9560,111,4,39,0
8600000US87415,1370,1053,0,203,0
8600000US87418,958,668,0,142,0
8600000US87505,30659,15378,291,11370,4
8600000US87516,102,37,0,0,0
8600000US87517,346,346,0,0,0
8600000US87525,95,95,0,0,0
8600000US87533,133,7,0,55,0
8600000US87539,22,0,0,0,0
8600000US87004,11319,2483,50,3989,45
8600000US87007,1004,24,0,31,0
8600000US83277,221,198,0,13,0
8600000US87015,12889,9020,71,3053,0
8600000US87017,346,33,0,17,0
8600000US87041,772,149,0,332,0
8600000US83278,320,276,0,0,0
8600000US83826,0,0,0,0,0
8600000US83850,1993,1847,0,74,0
8600000US83867,547,541,0,3,0
8600000US83873,1454,1334,14,24,0
8600000US83821,219,205,0,0,0
8600000US83823,1401,1328,0,33,0
8600000US83535,1222,1002,0,29,0
8600000US83552,762,650,0,2,0
8600000US83553,1154,1074,0,37,0
8600000US83601,11,11,0,0,0
8600000US83607,24647,18168,22,3720,0
8600000US83623,1451,984,0,374,0
8600000US83642,45030,38681,145,3096,0
8600000US83647,20310,15262,535,2601,0
8600000US83650,564,385,3,29,0
8600000US83666,26,19,0,7,0
8600000US83671,5,5,0,0,0
8600000US83687,33923,25257,173,4435,0
8600000US83712,9519,8534,64,311,17
8600000US83855,2164,1986,0,13,4
8600000US83857,1049,975,49,0,0
8600000US83874,0,0,0,0,0
8600000US83012,226,172,0,54,0
8600000US83111,712,712,0,0,0
8600000US83124,127,122,0,0,0
8600000US83215,50,46,0,0,0
8600000US83220,122,120,2,0,0
8600000US83835,21559,20236,155,391,0
8600000US83837,3170,2906,0,56,0
8600000US83845,1875,1763,6,49,0
8600000US83848,148,148,0,0,0
8600000US83858,14925,13478,18,658,49
8600000US83860,6161,5752,29,146,37
8600000US83869,5007,4707,0,54,0
8600000US83221,27089,20416,113,2601,9
8600000US83236,2388,2138,0,139,0
8600000US83243,60,60,0,0,0
8600000US83244,328,326,1,1,0
8600000US83274,8946,7746,0,458,0
8600000US83330,6617,4864,0,1175,0
8600000US83338,20867,12787,7,7031,5
8600000US83344,1325,862,0,402,0
8600000US83352,3356,2061,0,1055,0
8600000US83871,2101,1941,14,15,0
8600000US83852,914,778,28,34,0
8600000US83856,6391,6076,0,20,0
8600000US83866,50,50,0,0,0
8600000US83013,422,409,2,0,0
8600000US83113,2360,1958,0,103,0
8600000US83119,345,345,0,0,0
8600000US83120,778,712,0,66,0
8600000US83217,759,720,0,13,0
8600000US83234,1432,1332,5,30,0
8600000US83254,3760,3528,12,27,0
8600000US84745,4312,3619,0,141,0
8600000US83272,265,243,0,0,0
8600000US84730,294,287,0,2,0
8600000US84732,33,33,0,0,0
8600000US84764,270,220,0,50,0
8600000US83321,463,361,0,92,0
8600000US83322,25,25,0,0,0
8600000US83337,30,30,0,0,0
8600000US83355,4450,2366,0,1744,0
8600000US83429,714,676,0,11,0
8600000US83440,36202,32258,76,1617,0
8600000US83467,5978,5560,3,87,0
8600000US83468,122,122,0,0,0
8600000US83540,2417,615,6,45,0
8600000US83544,6079,5417,33,156,0
8600000US83604,535,465,0,8,0
8600000US83610,873,825,0,21,0
8600000US83611,1979,1909,7,28,0
8600000US83616,28275,25507,98,884,0
8600000US83624,1257,844,0,248,0
8600000US83632,401,352,0,19,0
8600000US83638,6880,6647,2,155,0
8600000US83643,138,138,0,0,0
8600000US83110,4587,4152,0,178,0
8600000US83201,37740,31535,362,2271,14
